sku_id,machine_family,machine_type,vcpus,memory,cpu_arch,region,region_code,zone,os,network_tier,price_model,on_demand_hourly_usd,spot_hourly_usd,sustained_use_discount_eligible,cud_1yr_discount,cud_3yr_discount,preemptible_available,effective_date,currency,boot_disk_type,boot_disk_gb,local_ssd_count,local_ssd_total_gb,gpu_model,gpu_count,gpu_hourly_usd,egress_destination,egress_gb,egress_unit_price_usd,billing_frequency,usage_hours_month,monthly_cost_estimate_usd,price_source,feedback
SKU-04D4BAB081FE,n1, n1HIGHCPU96 ,96,86.4 GiB,X86-64,Us East1,us-east1,US-EAST1-A,linux,premium ,on_demand,$3.1542,,N, 20 % ,57%,N,08/29/2025,USD,PD-STANDARD, 100gb ,0,,,,0,australia,100,0.1974,Per_Second,470,,Pricing API,Great deal for the resources allocated
SKU-B698B8FBF279,n2d,n2d-standard-8, 8vcpus , 32GIB ,x86_64,Europe West (Netherlands),europe-west4,Europe West4 C ,Windows Server 2022,STANDARD,OnDemand,"0,5696",0.224,False, 25 % ,57%,1,25-05-2024,€,pd-balanced, 50gb ,0,,NVIDIA_V100,2.0,$5.2034,same-continent,up to 200GB,0.08 USD/GB,Per_Second,472,2526.25,Pricing API,Expensive and not justified
SKU-01E86B1D3C85,e2,e2-highcpu-2,2,2,arm64,europe-north1,europe_north1,europe-north1-c,Windows Server 2019,Standard,OnDemand,0.0978,0.0251,0,,50%,True,03/10/2023,usd,pd-balanced,100GB,2,375,,,,china,1000,0.2392,per minute,730,"320,61 USD",Calculator,Cost prohibitive for small projects
SKU-266254CAF0FD,c2,c2standard2, 2vcpus ,8GB,arm64,Northamerica Northeast1,northamerica_northeast1,northamerica-northeast1-a,linux,Premium,on_demand,US$ 0.1238,0.0418,False,25%,45%,true,08/09/2025,US$,pd_ssd,25,0,0,,0.0,0,intercontinental,up to 500GB,"0,1225 /GB",hourly,730,155.9,Pricing API,"Moderate cost, suitable for most use cases"
SKU-8BA744B84EBE,t2d,t2dHIGHCPU8,8,8 GiB,arm64,asia-northeast1,asia_northeast1,asia-northeast1-f,Windows Server 2019,STANDARD,OnDemand,$0.4305,"0,1036",Y, 30 % ,45%,YES,2025-09-04,USD,pd-ssd,10GB,0,,,,0,same-region,10,$0.010/GB,per-second,720,"311,73 USD",Pricing API,Too expensive for what you get
SKU-83562AF339CD,n1,n1-highcpu-32, 32vcpus ,28.8 GB,x86_64,US East (S. Carolina),us_east1,us-east1-e,Linux,premium ,OnDemand,1.0774,,False, 30 % ,57%,False,2025-01-04,usd,PD-SSD, 50gb ,0,,nvidia_h100_80gb,1.0,"5,8632",intercontinental,10,0.1242,Per_Second,545,,Pricing API,Poor price-to-performance ratio
SKU-8ED431541F3E,e2,e2-standard-96,96 vCPU,384GiB,arm64,us_east1,us_east1,us-east1-e,Linux,Standard,OnDemand,3.2697,0.5292 USD,,20%, 57 % ,N,2023/01/05,US$,PD-STANDARD,50 GB,0,,,0.0,0,australia,10,$0.185/GB,hourly,varies,$2705.24,Calculator,Pricing is unreasonable
SKU-82494D2023B3,e2,e2-highcpu-2,2,2,arm64,asia_northeast1,asia-northeast1,Asia Northeast1 A ,SUSE,Premium,on_demand,0.0652,0.0263 USD,true,,50%,True,2025-03-03,usd,PD-SSD,50 GB,2,2x375,,,,china,up to 500GB,"0,233 /GB",per minute,,171.96,Manual,"Good value proposition, worth the investment"
SKU-FE9FD3C46D56,c3,c3-standard-96,96 vCPU,384 GiB,x86_64,us-east4,us-east4,Us East4 D ,RHEL,STANDARD,on_demand,6.3845 USD,—,True,25%, 57 % ,no,26/08/2025,EUR,PD-STANDARD,25GB,1,,,0.0,0,intercontinental,up to 1000GB,0.1165,hourly,730,,Calculator,"Expensive option, not recommended"
SKU-9EC007397FD7,t2d, t2dHIGHCPU2 ,2,2,X86-64,me-central1,ME-CENTRAL1,me-central1-b,Windows Server 2022,Premium,OnDemand,0.1118 USD,,no,, 57 % ,1,2024-08-01,US$,PD-STANDARD, 100gb ,0,,NVIDIA_L4,2.0,1.1066,same-continent,up to 1000GB,0.0762,per-second,730,969.68,Manual,Pricing is acceptable
SKU-D235E88CA204,N2,n2-standard-32,32, 128GB ,arm64,Singapore,asia_southeast1,Asia Southeast1 B ,RHEL,premium ,OnDemand,$2.1697,0.4789,0,20%,50%,true,06/18/2024,€,pd_standard,10GB,0,0,,0.0,0,same-region,1000,0.01 USD/GB,per minute,730,$1466.35,Pricing table,"Affordable and reliable, highly recommended"
SKU-8F9FF26B1230,n2d,N2D HIGHMEM 2,2 vCPU,16,x86_64,us-east1,US-EAST1,Us East1 E ,linux,STANDARD,on-demand,US$ 0.1294,0.0439,YES, 25 % , 57 % ,Y,09-06-2025,usd,PD-BALANCED,25,2,,,0.0,0,australia,1000,"0,1914 /GB",per minute,,$287.14,Manual,"Average cost, meets basic requirements"
SKU-96FC64C28649,e2,E2 HIGHCPU 32,32,32,X86-64,Europe North1,europe_north1,Europe North1 C ,RHEL,Standard,OnDemand,US$ 1.0485,,False, 20 % ,0.45,False,2025/05/27,USD,PD-STANDARD,50,2,750,,,0,same-region,up to 10GB,0.0102,hourly,720,,Manual,"Excellent value for money, great performance to cost ratio"
SKU-5D6561EEA383,n2,n2 STANDARD 4,4,16 GiB,X86-64,australia-southeast1,australia-southeast1,Australia Southeast1 D ,Linux,Premium,on_demand,0.2410 USD,0.0431,,, 50 % ,True,2024-05-15,usd,pd_standard,100,0,0,,0.0,0,intercontinental,1000,$0.115/GB,per_second,319,,Manual,Cost prohibitive for small projects
SKU-00FF93AAA0FE,e2,e2-highcpu-64,64,64 GB,X86-64,Australia Southeast1,australia-southeast1,australia-southeast1-c,RHEL,Premium,on_demand,$2.3634,—,0,0.3,,YES,06-04-2025,€,pd-balanced,50,1,,,,0,intercontinental,50,0.12 USD/GB,per_second,401,,Pricing API,Reasonable cost for enterprise use
SKU-AEA2089A63DD,t2d,t2d-highcpu-16,16, 16GIB ,X86-64,us-east1,US-EAST1,us-east1-e,linux,Standard,OnDemand,US$ 0.4595,0.1803,N, 20 % ,0.5,YES,2023/03/01,US$,pd_ssd,50,0,,,0.0,0,same-continent,200,0.08 USD/GB,per_second,720,,Pricing API,Cost-effective solution for our workload
SKU-35EACBBCC69F,n2d, n2d-highcpu-64 ,64, 64GB ,arm64,asia-southeast1,asia-southeast1,asia-southeast1-a,linux,Standard,OnDemand,US$ 2.4263,US$ 1.0045,True,,,YES,2024-05-30,usd,pd-standard,25,2,,,0.0,0,australia,up to 50GB,0.1983,per minute,720,"1757,87 USD",Calculator,"Affordable and reliable, highly recommended"
SKU-852E2CD79033,n2d,n2d-standard-8 ,8, 32GIB ,X86-64,asia_northeast1 ,asia-northeast1,asia-northeast1-e ,Linux,Premium,OnDemand,0.4345 USD,"€0,1752",no, 20 % ,,True,15/05/2023,EUR,pd_balanced,25 GB,0,,,,0,intercontinental,200,0.1244,per-second,730,404.18,Manual,Not cost-effective for our needs
SKU-86A8105FEBC0,n1,n1-standard-8,8,30.0,X86-64,us-central1,us-central1,us-central1-f,linux,Premium,on_demand,"0,3707",US$ 0.0707,,20%,0.5,Y,03/03/2025,USD,PD-BALANCED,25 GB,0,,,0.0,0,australia,up to 10GB,0.1862,Per_Second,720,,Pricing table,"Affordable and reliable, highly recommended"
SKU-F7DA72A880C7,c3,c3-highcpu-4,4 vCPU, 4GB ,X86-64,us-east4,US-EAST4,Us East4 C ,Linux,STANDARD,OnDemand,0.1778,"0,0345",1,25%,50%,YES,16-02-2023,EUR,pd-balanced, 100gb ,4,,,0.0,0,intercontinental,up to 1000GB,0.125,per minute,730,,Calculator,Great pricing for the compute power
SKU-9151F6F8AE0C,t2d,t2d HIGHMEM 64, 64vcpus ,512,arm64,southamerica-east1,SOUTHAMERICA-EAST1,southamericaeast1a,RHEL,Premium,on-demand,4.3761 USD,US$ 0.8843,true,,0.5,no,03-10-2025,usd,PD-BALANCED,50,2,,,0.0,0,same-region,up to 10GB,0.0098,per-second,720,,Pricing table,Great deal for the resources allocated
SKU-166F32A320A4,n2,n2 STANDARD 96, 96vcpus ,384,x86_64,us-east4,us_east4,us-east4-d,linux,Standard,on_demand,$5.0213,US$ 1.0283,true,,0.5,1,10/04/2024,usd,PD-SSD,50,1,,,,0,same-region,10,0.01 USD/GB,per minute,720,3623.95,Manual,Acceptable cost for the specifications
SKU-A72EAE058C79,t2d,t2dhighcpu96,96,96,arm64,southamerica-east1,southamerica-east1,Southamerica East1 B ,linux,Premium,on-demand,"€3,4875","1,1070",False,,45%,Y,28-06-2024,EUR,pd_balanced,100 GB,1,,,,0,intercontinental,500,"0,1141 /GB",hourly,720,"2371,83 USD",Pricing API,"Fair price point, meets expectations"
SKU-844A5177CBD2,e2,e2standard2, 2vcpus ,8,x86_64,Us Central1,us-central1,us-central1-b,RHEL,Standard,on-demand,$0.0787,0.0129,no,,,no,10/13/2023,€,pd-balanced,50,4,0,,,0,same-continent,up to 200GB,"€0,0774/GB",Per_Second,720,77.18,Pricing API,Poor price-to-performance ratio
SKU-FB75D029ECD2,n2d,n2d STANDARD 96,96,384,x86_64,asia-southeast1,ASIA-SOUTHEAST1,Asia Southeast1 B ,RHEL,Premium,OnDemand,5.9760 USD,"2,1533",True,0.3,0.45,true,05/01/2024,US$,pd-ssd,10 GB,2,,,,0,australia,200,$0.198/GB,per_second,730,,Pricing table,"Expensive option, not recommended"
SKU-140F58D3403A,n1, n1 HIGHMEM 16 ,16,104GB,arm64,US-WEST1,us-west1,uswest1c,Linux,Premium,OnDemand,"0,8971",0.2292,False,0.3,57%,no,2023-06-22,€,pd_ssd,100,4,,,0.0,0,same-continent,up to 1000GB,0.0829,per minute,720,"686,15 USD",Pricing table,"Expensive option, not recommended"
SKU-C3209F00C05F,a2,a2HIGHCPU8, 8vcpus ,16,arm64,europe-north1,EUROPE-NORTH1,europe-north1-b,RHEL,premium ,on-demand,$0.5310,"0,2187",True,20%,0.57,1,04-05-2025,usd,pd_ssd,25GB,1,0,,0.0,0,australia,up to 1000GB,"0,1967 /GB",per minute,730,$588.54,Pricing API,Overpriced for the specifications
SKU-C5F15CFC6C4E,c3,c3-standard-8, 8vcpus ,32GiB,X86-64,us-west1,us_west1,Us West1 F ,SUSE,Standard,on-demand,$0.5163,$0.1344,N,,,,12-12-2024,US$,pd-standard,10,4,,,0.0,0,china,1000,0.2368,Per_Second,730,620.21,Pricing API,Reasonable pricing for enterprise workloads
SKU-455BE2CDEB6E,n1,n1-highcpu-96,96,86.4,x86_64,US West (Oregon),us_west1,us-west1-b,SUSE,Premium,on_demand,3.9457,1.77,Y,0.25,,Y,18-06-2023,EUR,pd-ssd, 100gb ,4,,,,,australia,1000,0.20 USD/GB,per-second,720,"2810,77 USD",Pricing API,Pricing is acceptable
SKU-E15FDE6D0647,n1, n1highmem4 ,4,26.0,arm64,Australia Southeast1,australia_southeast1,australia-southeast1-a,Linux,premium ,OnDemand,$0.2580,"0,0591",False,,50%,YES,11/02/2023,US$,pd-balanced,10GB,2,,,0.0,,intercontinental,10,0.1156,hourly,730,190.53,Manual,Not cost-effective for our needs
SKU-069AEF4B3239,e2,e2-standard-2,2,8,arm64,us-central1,us-central1,us-central1-c,Windows Server 2022,Premium,on_demand,0.1085 USD,0.0262 USD,1,30%,0.5,,08-07-2024,US$,pd_balanced,10 GB,0,,,0.0,0,same-continent,500,0.08 USD/GB,per minute,730,"120,8 USD",Pricing table,Great deal for the resources allocated
SKU-41EFBF8CC6BE,n1,n1-standard-96,96 vCPU, 360.0GIB ,X86-64,australia-southeast1,AUSTRALIA-SOUTHEAST1,australia-southeast1-a,linux,STANDARD,on-demand,$5.1380,1.6967 USD,true,0.25, 50 % ,no,2025-06-21,€,pd-standard,50,2,,,0.0,0,same-region,50,0.0103,hourly,429,"2206,73 USD",Pricing API,"Not worth the price, overpriced"
SKU-0C2ADAB634AF,n2,n2-standard-8,8 vCPU,32GiB,arm64,southamerica_east1,southamerica-east1,southamerica-east1-f,Linux,Standard,on_demand,0.5045 USD,$0.1961,YES, 25 % ,,True,2023/06/15,EUR,pd-balanced, 50gb ,0,,,0.0,0,same-continent,up to 100GB,"0,0784 /GB",Per_Second,730,"350,62 USD",Pricing API,Excellent balance of price and performance
SKU-827BDDD421DF,c2,c2-highmem-96,96, 768GB ,X86-64,us-east4,us-east4,Us East4 F ,RHEL,Standard,on_demand,7.4299,,False, 30 % , 50 % ,0,2023/12/02,US$,PD-BALANCED, 50gb ,0,,,,,australia,500,"0,1923 /GB",per minute,730,,Pricing table,"Affordable and reliable, highly recommended"
SKU-15F2EF7B3813,n2,n2-highmem-32,32 vCPU,256,x86_64,us_central1,us-central1,US-CENTRAL1-B,linux,premium ,on-demand,"2,2712",0.4625,, 25 % ,57%,1,12/15/2023,usd,pd-ssd,25,4,750,,0.0,0,same-continent,1000,$0.080/GB,hourly,720,$1719.92,Manual,"Poor value, consider alternatives"
SKU-EAE9C7F233F5,e2,e2HIGHCPU2, 2vcpus , 2GIB ,X86-64,asia_southeast1,asia-southeast1,asia-southeast1-a,RHEL,STANDARD,on_demand,0.0669 USD,—,0,,57%,0,18-08-2024,US$,pd-standard,25,0,,,,,same-region,10,0.01 USD/GB,hourly,422,,Calculator,Satisfied with the cost and performance
SKU-53CE34E08ECE,a2, a2-highmem-16 ,16,256,X86-64,Sydney,AUSTRALIA-SOUTHEAST1,Australia Southeast1 F ,linux,premium ,on-demand,"€2,6754",,Y,,0.57,False,2025/06/05,€,pd_standard,10GB,1,2x375,,,0,china,up to 500GB,0.23 USD/GB,per-second,approx 500,$2070.56,Manual,Excellent balance of price and performance
SKU-791BC1CFA433,T2D,t2d-standard-96,96,384 GB,x86_64,us-central1,us_central1,Us Central1 B ,Linux,premium ,OnDemand,"3,9609",US$ 1.7305,YES,25%,0.57,True,14/03/2024,usd,pd-standard,25 GB,4,375,,,,same-continent,50,0.0783,per-second,730,2896.39,Pricing table,Too costly relative to resources
SKU-3AFA4C717623,a2,A2 HIGHCPU 2,2, 4GIB ,x86_64,us-east1,US-EAST1,us-east1-b,Windows Server 2022,premium ,OnDemand,0.1550 USD,0.0517,1,,,YES,2024/04/12,USD,PD-SSD,100 GB,4,0,,,0,australia,500,0.19 USD/GB,hourly,varies,221.18,Calculator,Poor price-to-performance ratio
SKU-65E099F6BDF0,N2D,n2d-standard-16,16 vCPU,64,arm64,us-east1,us-east1,us-east1-b,Windows Server 2019,Premium,on-demand,1.0891,0.3702 USD,1,20%,,true,2024-02-17,€,PD-SSD,50,1,0,,0.0,0,intercontinental,up to 50GB,0.12 USD/GB,Per_Second,273,,Pricing API,Pricing is unreasonable
SKU-4FED43F161E6,c3,c3-standard-64,64 vCPU,256 GB,x86_64,Doha,me_central1,me-central1-b,Windows Server 2019,STANDARD,OnDemand,5.8671,2.1578,True,20%,50%,False,28-06-2024,usd,pd-ssd,25,2,,,0.0,0,china,up to 200GB,0.2388,Per_Second,720,"4276,3 USD",Pricing API,Standard pricing structure
SKU-FF6B4D9162CA,a2,a2-highcpu-64,64,128 GB,x86_64,southamerica-east1,southamerica-east1,southamerica-east1-a,RHEL,premium ,on_demand,5.0655,US$ 1.3955,,20%,,False,2024/09/12,US$,PD-STANDARD,25GB,2,,,,0,china,up to 200GB,0.2215,per-second,approx 500,4118.93,Manual,Expensive and not justified
SKU-298EDD2446CA,a2,a2-highcpu-64,64,128,x86_64,asia-southeast1,asia-southeast1,asia-southeast1-f,Windows Server 2019,Premium,OnDemand,5.3525,0.8492,Y,0.3,0.45,1,27-03-2025,EUR,pd-standard,10GB,0,0,,0.0,,china,10,0.2301,per_second,284,$1400.98,Pricing API,Great price point for the resources provided
SKU-62A8C5457417,T2D,t2d-standard-4,4,16 GB,arm64,europe-north1,EUROPE-NORTH1,europe-north1-b,Linux,Standard,on_demand,0.1662,0.0314,False, 30 % ,0.5,1,2025-05-09,€,PD-SSD, 10gb ,4,375,,0.0,0,same-region,10,"0,0095 /GB",Per_Second,229,"36,67 USD",Pricing API,Poor value for money
SKU-252A44DA6672,C2,c2HIGHCPU96,96,96,x86_64,Finland,EUROPE-NORTH1,EUROPE-NORTH1-E,RHEL,STANDARD,OnDemand,4.8871 USD,,0, 20 % ,50%,0,09/24/2024,USD,pd-balanced,100,0,,,0.0,,same-region,50,0.01,per-second,730,3578.11,Pricing API,"Expensive option, not recommended"
SKU-25285610F1D2,e2,e2-highcpu-2,2,2,X86-64,southamerica_east1,southamerica_east1,southamericaeast1b,RHEL,premium ,on-demand,0.0725 USD,0.0216,YES,0.3,0.45,1,01/01/2023,usd,pd-standard, 25gb ,2,,,0.0,,australia,200,$0.184/GB,Per_Second,685,87.51,Pricing table,"Average pricing, acceptable for standard workloads"
SKU-3F44AE0038C3,n1,N1 STANDARD 8,8,30.0 GB,X86-64,europe-north1,europe-north1,europe-north1-d,Linux,premium ,OnDemand,0.3634,US$ 0.1553,,0.3,,true,10/01/2024,US$,pd_standard,50 GB,0,,,0.0,0,china,up to 1000GB,0.2265,hourly,730,,Manual,"Excellent value for money, great performance to cost ratio"
SKU-C5878F767863,T2D,t2d HIGHCPU 2,2 vCPU,2,X86-64,US Central (Iowa),us_central1,Us Central1 F ,Windows Server 2019,Standard,OnDemand,$0.0909,0.0221,N,0.2,,False,2023/05/23,USD,pd-ssd,100GB,1,,NVIDIA_H100_80GB,1.0,5.6013 USD,same-region,200,"0,0104 /GB",per_second,720,$4449.56,Pricing API,Standard pricing structure
SKU-7EA529FC9F1F,e2,E2 HIGHCPU 64,64 vCPU,64,arm64,europe_west4,europe-west4,europe-west4-b,Windows Server 2022,Standard,on-demand,3.0452,"0,7556",1,30%,,Y,2023/02/11,€,pd-standard,10GB,0,,,0.0,,australia,500,"0,1876 /GB",Per_Second,730,2549.89,Calculator,Pricing is in line with market rates
SKU-05A3A376233C,E2,e2-highcpu-64,64,64,X86-64,Asia Northeast1,ASIA-NORTHEAST1,Asia Northeast1 B ,linux,Premium,on-demand,1.7837 USD,0.2678 USD,0, 30 % ,57%,YES,2024-03-27,EUR,pd_ssd,100,2,0,,0.0,0,same-region,1000,0.0098,per minute,720,$1235.99,Pricing API,"Good value proposition, worth the investment"
SKU-52F61E9D3042,a2,a2-highcpu-64, 64vcpus ,128,x86_64,US Central (Iowa),US-CENTRAL1,Us Central1 B ,linux,Standard,on_demand,"3,6717",0.5940 USD,True,20%, 50 % ,,01/24/2024,EUR,pd-standard,25,2,,,0.0,,same-region,10,0.01 USD/GB,Per_Second,approx 500,$2301.08,Calculator,Reasonable pricing for enterprise workloads
SKU-D45F72E2402C,c2,c2standard64,64,256GB,x86_64,US-CENTRAL1,us_central1,us-central1-b,Windows Server 2019,Premium,on-demand,5.0293,1.2520 USD,, 25 % , 50 % ,Y,2023-07-22,US$,pd-ssd, 100gb ,1,,,,0,same-region,100,"0,0104 /GB",per minute,720,3639.13,Manual,"Affordable and reliable, highly recommended"
SKU-15847045894A,c3,c3-standard-2,2,8,X86-64,asia-southeast1,asia_southeast1,asia-southeast1-a,Linux,Premium,OnDemand,"0,1265",$0.0215,1,20%, 50 % ,False,2025-04-20,usd,PD-BALANCED,10GB,1,2x375,,0.0,0,china,10,$0.229/GB,Per_Second,720,"94,35 USD",Pricing API,Great deal for the resources allocated
SKU-77359CCDA03B,e2,e2-highcpu-16,16 vCPU,16,X86-64,southamerica-east1,southamerica_east1,southamericaeast1f,Windows Server 2019,Premium,on-demand,"0,8938",0.3309,YES,,,False,04/13/2024,US$,pd-balanced, 50gb ,0,,NVIDIA_K80,4.0,$0.8289,same-continent,up to 100GB,$0.080/GB,per_second,496,"867,46 USD",Pricing API,"Not worth the price, overpriced"
SKU-6E230A0047B5,n2d,N2D STANDARD 64, 64vcpus ,256,x86_64,Asia Northeast1,ASIA-NORTHEAST1,ASIA-NORTHEAST1-D,SUSE,STANDARD,OnDemand,3.8873 USD,0.7640 USD,YES, 20 % ,0.45,False,03-08-2024,USD,pd-standard,100GB,0,0,NVIDIA_K80,1.0,US$ 0.1974,same-region,up to 50GB,0.01,per minute,730,$2986.38,Calculator,Too expensive for what you get
SKU-9DF766F8FB0E,N2D,N2D HIGHCPU 16,16,16,x86_64,us-west1,us_west1,us-west1-c,Linux,STANDARD,on_demand,$0.5748,US$ 0.2048,1,0.2,,,2023/05/15,usd,PD-SSD,100,4,,,0.0,0,same-region,100,0.01 USD/GB,per-second,730,437.64,Pricing API,Standard pricing structure
SKU-EB61C2FDE40B,n2d,n2d-standard-32, 32vcpus ,128,X86-64,europe-west1,europe-west1,EUROPE-WEST1-D,Windows Server 2022,STANDARD,on_demand,US$ 2.3699,"0,8641",0,0.25, 50 % ,0,06/16/2025,US$,PD-STANDARD,100,1,750,,0.0,,intercontinental,200,0.117,per-second,720,$1761.77,Calculator,Pricing is competitive
SKU-ED2527ABD33B,c3,c3-standard-4,4 vCPU,16GiB,x86_64,northamerica_northeast1,northamerica_northeast1,NORTHAMERICA-NORTHEAST1-E,Windows Server 2022,Premium,on-demand,"0,3390",0.145,YES,0.3, 45 % ,,2023-09-10,EUR,pd-ssd,10GB,0,,,0.0,0,same-continent,up to 1000GB,"0,0777 /GB",Per_Second,720,297.59,Calculator,"Good value, meets our requirements perfectly"
SKU-EC154C1F006B,a2,a2-standard-32,32,384GB,x86_64,US-EAST1,US-EAST1,us-east1-a,linux,premium ,on-demand,3.931,,True,, 45 % ,False,27-12-2023,EUR,pd_balanced,50GB,1,,,0.0,0,same-continent,50,"0,0803 /GB",per-second,approx 500,,Calculator,"Moderate cost, suitable for most use cases"
SKU-0E174404E62B,c2,c2-highcpu-96,96 vCPU,96,x86_64,Montréal,northamerica-northeast1,Northamerica Northeast1 C ,Linux,premium ,OnDemand,,—,True,,0.5,true,25-07-2023,usd,PD-STANDARD,50 GB,4,2x375,,,,china,up to 500GB,$0.221/GB,per-second,varies,3217.45,Pricing API,Excellent balance of price and performance
SKU-6F9F47C9D66D,n1,n1-highcpu-4,4,3.6,x86_64,Me Central1,me-central1,Me Central1 B ,SUSE,Standard,on_demand,0.1824,"0,0666",N,,0.45,False,01/12/2023,usd,pd-ssd, 25gb ,4,0,,0.0,0,china,500,0.2368,Per_Second,263,170.63,Manual,"Expensive option, not recommended"
SKU-D3ACEEAA4B17,e2,e2 STANDARD 32,32 vCPU,128GiB,arm64,europe-west1,EUROPE-WEST1,europewest1c,Linux,premium ,OnDemand,US$ 1.2251,0.2318,Y,, 45 % ,False,18-03-2025,usd,PD-SSD,100GB,2,,,0.0,0,australia,up to 1000GB,0.19 USD/GB,hourly,730,$1103.13,Calculator,Standard pricing structure
SKU-5CC44EEE75C4,e2,e2-highcpu-16,16,16,X86-64,us-east4,us-east4,us-east4-f,Linux,Standard,on-demand,$0.4086,$0.1555,True,30%,45%,YES,2025-09-09,EUR,PD-STANDARD,100GB,4,,,,0,same-continent,1000,0.0779,hourly,720,"376,1 USD",Pricing table,Reasonable cost for enterprise use
SKU-FFFD44DEB481,c2,C2 HIGHMEM 16,16,128GiB,x86_64,US-EAST4,US-EAST4,Us East4 A ,Windows Server 2022,Premium,OnDemand,1.4893,US$ 0.6206,true,,50%,0,04/20/2024,USD,PD-BALANCED, 50gb ,0,,,0.0,0,china,1000,"0,2283 /GB",per_second,730,,Manual,Poor value for money
SKU-33DC4946AB9C,c2,c2-highcpu-16, 16vcpus ,16,x86_64,asia-northeast1,asia_northeast1,Asia Northeast1 D ,RHEL,Standard,OnDemand,US$ 0.8768,"0,1895",true, 25 % ,,N,2024/07/03,US$,pd_standard,10 GB,0,,,,0,same-region,up to 50GB,"0,0101 /GB",per minute,720,721.31,Pricing API,Satisfied with the cost and performance
SKU-3953252D5293,c3,c3-standard-16,16,64,X86-64,Europe West1,europe_west1,EUROPE-WEST1-F,Windows Server 2022,Premium,OnDemand,1.3379,0.2972 USD,,0.2,,1,10/29/2023,EUR,pd_balanced,25GB,2,,,0.0,0,same-continent,up to 100GB,0.0799,per-second,approx 500,$895.87,Calculator,Great pricing for the compute power
SKU-88FBB48A9D64,t2d,t2d-highcpu-4,4 vCPU,4,x86_64,asia-east1,asia_east1,asia-east1-b,Linux,Standard,OnDemand,0.1291,0.02,1,25%,0.5,1,2024-10-22,usd,pd_standard,100GB,1,,NVIDIA_T4,2.0,US$ 0.6784,same-region,50,0.0097,per_second,720,,Pricing table,Expensive compared to alternatives
SKU-898DCCD323A6,n2,n2-highcpu-16,16 vCPU,16,x86_64,US-EAST1,US-EAST1,Us East1 B ,SUSE,Standard,on-demand,0.7242 USD,"€0,3241",Y,30%,,0,10-06-2025,EUR,pd_ssd,50,4,,,0.0,0,intercontinental,1000,"0,123 /GB",per minute,720,600.66,Pricing table,"Fair price point, meets expectations"
SKU-EF7D8EE629E1,n2,n2-highmem-8 ,8, 64GB ,arm64,Asia East1 ,asia-east1,ASIA-EAST1-A ,linux,Standard,on-demand,0.6236,0.2074,N,, 50 % ,N,2024/10/05,EUR,pd_ssd, 100gb ,4,,,,0,same-region,up to 100GB,"0,0102 /GB",per minute,approx 500,"473,21 USD",Pricing table,"Expensive option, not recommended"
SKU-F339322E4BFD,e2,e2-highmem-8,8,64,X86-64,europe-north1,europe-north1,europenorth1e,linux,Standard,on_demand,0.3675,US$ 0.1393,no, 25 % ,0.45,False,2024-06-10,US$,pd_ssd,25,0,,,0.0,0,australia,100,0.1851,per_second,720,,Pricing table,"Affordable and reliable, highly recommended"
SKU-9E0EB9688AAF,n2,n2-standard-64,64,256,X86-64,asia-northeast1,ASIA-NORTHEAST1,asia-northeast1-c,RHEL,premium ,OnDemand,US$ 4.1042,1.4265,N,,0.5,,04-05-2024,usd,pd_ssd, 25gb ,0,,NVIDIA_A100_40GB,1.0,3.6016,australia,200,0.19 USD/GB,hourly,730,5668.02,Pricing table,Reasonable pricing for enterprise workloads
SKU-E17A8E827299,n1, n1-highmem-2 ,2,13.0,X86-64,northamerica-northeast1,northamerica_northeast1,northamericanortheast1a,RHEL,premium ,on-demand,$0.1286,"0,0233",True,30%,0.57,N,08/08/2023,US$,pd-standard, 50gb ,2,,,,0,china,up to 50GB,0.2297,per minute,720,106.1,Calculator,Too expensive for what you get
SKU-6F8361E5DAC0,n2d,n2d-standard-4,4, 16GB ,X86-64,US-EAST4,us-east4,useast4c,Windows Server 2022,Standard,on_demand,"0,2697",$0.0655,True,,57%,no,2023/09/03,€,pd-balanced,10 GB,0,,,0.0,0,same-region,up to 500GB,0.0097,per minute,720,,Pricing API,Great price point for the resources provided
SKU-658137EC7642,e2,e2-standard-16, 16vcpus ,64,x86_64,us-east1,us-east1,US-EAST1-E,Linux,Standard,OnDemand,0.5818,"€0,1629",YES,,50%,False,2024-09-26,EUR,pd-ssd,50,0,,,0.0,,intercontinental,10,"0,1235 /GB",per_second,approx 500,,Pricing table,Cost prohibitive for small projects
SKU-69D781A014DF,e2,e2-highcpu-96, 96vcpus ,96,arm64,Tokyo,asia-northeast1,asianortheast1e,Windows Server 2019,premium ,on-demand,$4.8244,1.2533,no, 20 % ,,N,11-09-2024,EUR,PD-SSD,10,0,,NVIDIA_L4,4.0,2.2259,intercontinental,200,0.11 USD/GB,per-second,720,,Manual,Great deal for the resources allocated
SKU-C56B67F5A59C,n2d,N2D STANDARD 64,64 vCPU, 256GIB ,X86-64,asia-east1,ASIA-EAST1,Asia East1 E ,Windows Server 2019,Premium,OnDemand,4.7858 USD,,1,30%,,YES,2024-03-23,US$,pd-ssd, 50gb ,4,,,0.0,0,same-continent,50,0.081,hourly,approx 500,"3506,15 USD",Manual,Too costly relative to resources
